path,line,pattern,classification,text
reports/u1_unified_freeze_training_summary.json,5128,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/last.ckpt"","
reports/u1_unified_freeze_training_summary.json,5129,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=16-val_total_loss=0.7435-val_orient_acc=0.7676.ckpt"","
reports/u1_unified_freeze_training_summary.json,5130,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=40-val_total_loss=0.6847-val_orient_acc=0.7952.ckpt"","
reports/u1_unified_freeze_training_summary.json,5131,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=41-val_total_loss=0.6902-val_orient_acc=0.7908.ckpt"","
reports/u1_unified_freeze_training_summary.json,5132,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=38-val_total_loss=0.6594-val_orient_acc=0.7842.ckpt"","
reports/u1_unified_freeze_training_summary.json,5133,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/periodic-epoch-epoch=049.ckpt"","
reports/u1_unified_freeze_training_summary.json,5134,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=35-val_total_loss=0.6745-val_orient_acc=0.7887.ckpt"","
reports/u1_unified_freeze_training_summary.json,5135,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/periodic-epoch-epoch=039.ckpt"","
reports/u1_unified_freeze_training_summary.json,5136,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=44-val_total_loss=0.6833-val_orient_acc=0.7909.ckpt"","
reports/u1_unified_freeze_training_summary.json,5137,PlanJSON,generated_report,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/last.ckpt"""
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,10,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/csv_logs/version_3/metrics.csv"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,11,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/csv_logs/version_0/metrics.csv"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,12,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/csv_logs/version_1/metrics.csv"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,13,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/csv_logs/version_0/metrics.csv"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,14,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/csv_logs/version_0/metrics.csv"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,17,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,18,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_0228_0317_v1.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,19,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_0228_0317_v2.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,20,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_0228_0317_v3.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,21,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_v1.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,22,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_v1_continue400.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,23,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_v1_finetune_lr1e5.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,24,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_paper_v1.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,25,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_0228_0317_0327_v1.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,26,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v1.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,27,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v1_continue400.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,28,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v2.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,29,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v2_continue400.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,35,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/conversion_summary.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,36,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_48725/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,37,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_49556/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,38,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_50429/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,39,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_51362/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,40,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_53333/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,41,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_54353/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,42,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_83258/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,43,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_48725/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,44,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_49556/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,45,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_50429/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,46,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_51362/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,47,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_53333/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,48,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/conversion_summary.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,49,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v2/conversion_summary.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,50,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage2_orient0327_v1/conversion_summary.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,78,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_0/hparams.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,79,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_1/hparams.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,80,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_2/hparams.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,81,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_3/hparams.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,82,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/tensorboard/version_0/hparams.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,83,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/tensorboard/version_0/hparams.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,84,PlanJSON,generated_report,"""checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/tensorboard/version_0/hparams.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,85,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_apm_stage2_orient0327_v1.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,86,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_paper.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,87,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_regen.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,88,PlanJSON,generated_report,"""configs/apm/chinese_attr_only_planjson_regen_v2.yaml"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,109,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_57633/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,110,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_54353/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,111,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_57633/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,112,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_83258/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,113,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1062837_127305/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,114,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1062837_5664/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,115,PlanJSON,generated_report,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1062837_6790/Updated_Bottom_inst_anno.json"","
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,5470,parse_json_floorplan,false_positive,"""important_boundary"": ""User-uploaded parse_json_floorplan.py is external policy reference only, not SemLayoutDiff official evidence."""
reports/official_semlayoutdiff_source_policy_report.json,1333,parse_json_floorplan,false_positive,"""The uploaded parse_json_floorplan.py is excluded from official SemLayoutDiff evidence for this judgement."""
reports/official_semlayoutdiff_source_policy_report.json,1346,parse_json_floorplan,false_positive,"""Do not claim the uploaded parse_json_floorplan.py is official SemLayoutDiff source."","
