path,line,wrong_statement_or_reference,action
reports/u1_unified_freeze_training_summary.json,5115,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=119.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5116,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=109.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5117,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=009.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5118,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=199.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5119,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=159.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5120,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=029.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5121,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=079.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5122,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=189.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5123,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=019.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5124,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=099.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5125,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/periodic-epoch-epoch=039.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5126,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=15-val_total_loss=0.7420-val_orient_acc=0.7595.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5127,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=21-val_total_loss=0.7437-val_orient_acc=0.7729.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5128,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/last.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5129,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/val-loss-epoch=16-val_total_loss=0.7435-val_orient_acc=0.7676.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5130,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=40-val_total_loss=0.6847-val_orient_acc=0.7952.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5131,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=41-val_total_loss=0.6902-val_orient_acc=0.7908.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5132,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=38-val_total_loss=0.6594-val_orient_acc=0.7842.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5133,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/periodic-epoch-epoch=049.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5134,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=35-val_total_loss=0.6745-val_orient_acc=0.7887.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5135,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/periodic-epoch-epoch=039.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5136,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/val-loss-epoch=44-val_total_loss=0.6833-val_orient_acc=0.7909.ckpt"",",classified_not_authoritative_or_generated_history
reports/u1_unified_freeze_training_summary.json,5137,"""/wuqingyaoa800/qiuziyan/DiffSynth-Studio-apm-stage1-rotY/SemLayoutDiff_update_20260312_163509/checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/last.ckpt""",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,10,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/csv_logs/version_3/metrics.csv"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,11,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/csv_logs/version_0/metrics.csv"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,12,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/csv_logs/version_1/metrics.csv"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,13,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/csv_logs/version_0/metrics.csv"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,14,"""checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/csv_logs/version_0/metrics.csv"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,17,"""configs/apm/chinese_attr_only_planjson.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,18,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_0228_0317_v1.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,19,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_0228_0317_v2.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,20,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_0228_0317_v3.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,21,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_v1.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,22,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_v1_continue400.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,23,"""configs/apm/chinese_attr_only_planjson_apm_paper_offsetfix_v1_finetune_lr1e5.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,24,"""configs/apm/chinese_attr_only_planjson_apm_paper_v1.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,25,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_0228_0317_0327_v1.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,26,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v1.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,27,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v1_continue400.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,28,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v2.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,29,"""configs/apm/chinese_attr_only_planjson_apm_stage1_roty_orient0327_v2_continue400.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,35,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/conversion_summary.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,36,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_48725/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,37,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_49556/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,38,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_50429/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,39,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_51362/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,40,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_53333/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,41,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_54353/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,42,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_83258/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,43,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_48725/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,44,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_49556/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,45,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_50429/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,46,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_51362/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,47,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_53333/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,48,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v1/conversion_summary.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,49,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_orient0327_v2/conversion_summary.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,50,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage2_orient0327_v1/conversion_summary.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,78,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_0/hparams.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,79,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_1/hparams.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,80,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_2/hparams.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,81,"""checkpoints/apm_attr_only_planjson_stage1_roty_0228_0317_0327_v1/tensorboard/version_3/hparams.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,82,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2/tensorboard/version_0/hparams.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,83,"""checkpoints/apm_attr_only_planjson_stage1_roty_orient0327_v2_continue400/tensorboard/version_0/hparams.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,84,"""checkpoints/apm_attr_only_planjson_stage2_orient0327_v1/tensorboard/version_0/hparams.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,85,"""configs/apm/chinese_attr_only_planjson_apm_stage2_orient0327_v1.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,86,"""configs/apm/chinese_attr_only_planjson_paper.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,87,"""configs/apm/chinese_attr_only_planjson_regen.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,88,"""configs/apm/chinese_attr_only_planjson_regen_v2.yaml"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,109,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038297_57633/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,110,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_54353/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,111,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_57633/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,112,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1038766_83258/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,113,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1062837_127305/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,114,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1062837_5664/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,115,"""datasets/chinese_w_arch_3dfront_planjson_apm_stage1_roty_0228_0317_0327_v1/test/1062837_6790/Updated_Bottom_inst_anno.json"",",classified_not_authoritative_or_generated_history
reports/semlayoutdiff_visualization_pipeline_deep_audit.json,5470,"""important_boundary"": ""User-uploaded parse_json_floorplan.py is external policy reference only, not SemLayoutDiff official evidence.""",classified_not_authoritative_or_generated_history
reports/official_semlayoutdiff_source_policy_report.json,1333,"""The uploaded parse_json_floorplan.py is excluded from official SemLayoutDiff evidence for this judgement.""",classified_not_authoritative_or_generated_history
reports/official_semlayoutdiff_source_policy_report.json,1346,"""Do not claim the uploaded parse_json_floorplan.py is official SemLayoutDiff source."",",classified_not_authoritative_or_generated_history
