raw_category,intermediate_category,generic_category,semantic_index,RGB color,room type applicability,include_arch behavior,source file,source line
,,train,MasterBedroom-26744,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,139
,,train,MasterBedroom-4026,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,140
,,train,Bedroom-106236,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,141
,,train,MasterBedroom-32504,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,142
,,train,Bedroom-22479,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,143
,,train,MasterBedroom-16874,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,144
,,train,Bedroom-358,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,145
,,train,MasterBedroom-21792,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,146
,,train,SecondBedroom-89516,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,147
,,train,SecondBedroom-37647,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,148
,,train,SecondBedroom-8303,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,149
,,train,MasterBedroom-2074,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,150
,,train,SecondBedroom-1494,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,151
,,train,Bedroom-21704,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,152
,,train,SecondBedroom-30549,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,153
,,train,MasterBedroom-226184,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,154
,,train,MasterBedroom-6488,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,155
,,train,Bedroom-128792,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,156
,,train,MasterBedroom-365,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,157
,,train,SecondBedroom-23031,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,158
,,train,MasterBedroom-179552,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,159
,,train,Bedroom-8441,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,160
,,train,MasterBedroom-8852,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,161
,,train,MasterBedroom-19679,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,162
,,train,MasterBedroom-21432,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,163
,,train,SecondBedroom-44753,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,164
,,train,MasterBedroom-2243,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,165
,,train,MasterBedroom-7207,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,166
,,train,MasterBedroom-9881,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,167
,,train,MasterBedroom-675641,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,168
,,train,SecondBedroom-5586,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,169
,,train,SecondBedroom-702,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,170
,,train,MasterBedroom-8297,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,171
,,train,MasterBedroom-20170,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,172
,,train,Bedroom-12991,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,173
,,train,Bedroom-933,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,174
,,train,Bedroom-28863,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,175
,,train,MasterBedroom-32805,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,176
,,train,MasterBedroom-8601,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,177
,,train,Bedroom-8852,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,178
,,train,Bedroom-124,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,179
,,train,SecondBedroom-18088,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,180
,,train,SecondBedroom-8015,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,181
,,train,MasterBedroom-222161,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,182
,,train,SecondBedroom-71829,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,183
,,train,Bedroom-10043,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,184
,,train,Bedroom-102092,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,185
,,train,Bedroom-1662,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,186
,,train,MasterBedroom-4027,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,187
,,train,SecondBedroom-29604,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,188
,,train,SecondBedroom-58192,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,189
,,train,SecondBedroom-44692,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,190
,,train,MasterBedroom-2630,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,191
,,train,Bedroom-3456,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,192
,,train,Bedroom-12093,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,193
,,train,MasterBedroom-1599,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,194
,,train,Bedroom-4788,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,195
,,train,MasterBedroom-13597,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,196
,,train,MasterBedroom-892,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,197
,,train,MasterBedroom-47891,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,198
,,train,SecondBedroom-20485,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,199
,,train,Bedroom-14731,,unknown,unknown,preprocess/metadata/unified_threed_front_splits.csv,200
